Index,X,Y
1080,2068250,365000
1081,2068500,365000
1082,2068750,365000
1083,2069000,365000
1084,2069250,365000
1085,2069500,365000
1086,2069750,365000
1087,2070000,365000
1088,2070250,365000
1089,2070500,365000
1090,2070750,365000
1091,2071000,365000
1092,2071250,365000
1093,2071500,365000
1094,2071750,365000
1095,2072000,365000
1096,2072250,365000
1097,2072500,365000
1098,2072750,365000
1099,2073000,365000
1100,2073250,365000
1101,2073500,365000
1102,2073750,365000
1103,2074000,365000
1104,2074250,365000
1105,2074500,365000
1106,2074750,365000
1107,2075000,365000
1108,2075250,365000
1109,2075500,365000
1110,2075750,365000
1111,2076000,365000
1112,2076250,365000
1113,2076500,365000
1114,2076750,365000
1115,2077000,365000
1116,2077250,365000
1117,2077500,365000
1118,2077750,365000
1119,2078000,365000
1120,2078250,365000
1121,2078500,365000
1122,2078750,365000
1123,2079000,365000
1124,2079250,365000
1125,2079500,365000
1126,2079750,365000
1127,2080000,365000
1128,2080250,365000
1129,2080500,365000
1130,2080750,365000
1131,2081000,365000
1132,2081250,365000
1133,2081500,365000
1134,2081750,365000
1135,2082000,365000
1136,2082250,365000
1137,2082500,365000
1138,2082750,365000
1139,2083000,365000
1140,2083250,365000
1141,2083500,365000
1142,2083750,365000
1143,2066750,364750
1144,2067000,364750
1145,2067250,364750
1146,2067500,364750
1147,2067750,364750
1148,2068000,364750
1149,2068250,364750
1150,2068500,364750
1151,2068750,364750
